popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year
1.4833290000000001,30000000,36894225,The Family,111,Crime|Comedy|Action,9/13/13,710,6.1,2013
1.454579,15000000,35485608,The Place Beyond the Pines,140,Drama|Crime,3/20/13,1116,6.7,2013
1.447973,80000000,246984278,Grown Ups 2,100,Comedy,7/11/13,806,5.9,2013
1.439458,103000000,362000072,The Hangover Part III,100,Comedy,5/23/13,2010,6.0,2013
1.432796,135000000,585178928,The Croods,98,Adventure|Animation|Comedy|Family|Fantasy,3/20/13,1755,6.8,2013
1.419386,22000000,43058898,Homefront,100,Action|Thriller,11/27/13,618,6.4,2013
1.41459,50000000,122915111,Escape Plan,115,Action|Thriller,10/9/13,1114,6.7,2013
1.412233,30000000,82394288,Carrie,100,Drama|Horror,10/16/13,897,5.8,2013
1.40572,55000000,95000000,Captain Phillips,134,Action|Drama|Thriller,10/10/13,1729,7.7,2013
1.388168,25000000,71009334,The Counselor,117,Thriller|Crime|Drama,10/25/13,497,4.9,2013
1.375772,150000000,205366737,White House Down,131,Action|Drama|Thriller,6/27/13,1371,6.4,2013
1.3666989999999999,8000000,63464861,Begin Again,104,Comedy|Music|Romance|Drama,9/7/13,880,7.2,2013
1.3635629999999999,35000000,21819348,The Big Wedding,90,Comedy,4/25/13,283,5.6,2013
1.358934,12000000,1456675,Life of Crime,94,Comedy|Crime,9/14/13,94,5.6,2013
1.3317,195000000,197687603,Jack the Giant Slayer,114,Action|Family|Fantasy,2/27/13,2186,5.5,2013
1.321896,30000000,62616646,Runner Runner,91,Crime|Thriller|Drama,9/24/13,413,5.5,2013
1.319947,55000000,9489829,Bullet to the Head,92,Action|Crime|Thriller,1/31/13,347,5.2,2013
1.316881,11000000,7847000,What If,93,Drama|Comedy|Romance,9/7/13,482,6.7,2013
1.30454,26000000,51164106,Delivery Man,105,Comedy,10/10/13,377,6.1,2013
1.302011,32000000,126041322,This Is the End,107,Action|Comedy,6/12/13,1687,6.2,2013
1.291008,15000000,151831537,Jackass Presents: Bad Grandpa,92,Comedy,10/22/13,496,6.1,2013
1.290891,35000000,46216641,Parker,118,Action|Crime,1/23/13,1196,5.6,2013
1.28446,130000000,243843127,After Earth,100,Science Fiction|Action|Adventure,5/30/13,1792,5.1,2013
1.2753809999999999,43000000,158674180,The Heat,117,Action|Comedy|Crime,6/27/13,1166,6.6,2013
1.261132,35000000,112544580,Saving Mr. Banks,125,Comedy|Drama|History,11/16/13,811,7.3,2013
1.251506,28000000,29000000,Kick-Ass 2,103,Action|Adventure|Crime,7/17/13,1479,6.3,2013
1.227417,5000000,44030246,Oculus,104,Horror,9/8/13,665,6.2,2013
1.21451,255000000,89289910,The Lone Ranger,149,Action|Adventure|Western,7/3/13,1607,6.0,2013
1.212556,60000000,105200903,Gangster Squad,113,Crime|Drama|Action|Thriller,1/10/13,1352,6.1,2013
1.200825,35000000,173965010,Identity Thief,111,Comedy|Crime,2/7/13,1361,5.6,2013
1.188033,12000000,12077441,Stoker,99,Drama|Horror|Thriller,2/28/13,594,6.3,2013
1.134425,9000000,6108720,All Is Lost,106,Action|Adventure|Drama,10/18/13,463,6.5,2013
1.1206209999999999,20000000,47241945,Texas Chainsaw 3D,92,Horror|Thriller,1/3/13,302,5.4,2013
1.116296,2500000,6854611,The Spectacular Now,95,Comedy|Drama|Romance,8/2/13,669,6.8,2013
1.114792,20000000,24261569,Trance,101,Thriller|Crime|Drama|Mystery,3/27/13,666,6.4,2013
1.1084370000000001,50000000,173649015,Anchorman 2: The Legend Continues,119,Comedy,12/18/13,639,6.0,2013
1.094958,200000000,491868548,Oz: The Great and Powerful,130,Fantasy|Adventure|Family,3/7/13,2855,5.6,2013
1.0892680000000001,135000000,282570682,Turbo,96,Animation|Family,7/11/13,805,6.1,2013
1.078745,20000000,8352885,Redemption,100,Action|Thriller,5/7/13,415,5.7,2013
1.0755700000000001,25000000,86175291,Pain & Gain,130,Thriller|Crime|Action,4/18/13,1143,6.1,2013
1.06549,44000000,63327201,The Host,125,Action|Adventure|Romance|Science Fiction|Thriller,3/22/13,1399,6.0,2013
1.064357,30000000,4861022,Oldboy,104,Drama|Thriller|Mystery|Action,11/14/13,403,6.0,2013
1.0559969999999999,18000000,20275812,Labor Day,111,Drama,12/27/13,189,6.6,2013
1.054366,15000000,146497771,Mama,100,Horror,1/17/13,931,6.0,2013
1.047604,32000000,57284237,The Physician,155,Adventure|Drama|History,12/25/13,253,7.2,2013
1.047374,13000000,18000000,Admission,107,Comedy|Drama|Romance,3/21/13,230,5.4,2013
1.031715,25000000,115922175,The Butler,132,Drama,8/16/13,724,7.2,2013
1.020237,6000000,32438988,Movie 43,90,Comedy,1/1/13,564,4.4,2013
1.010837,13000000,48065672,21 & Over,93,Comedy,3/1/13,594,5.7,2013
1.002527,40000000,74597643,Escape from Planet Earth,89,Animation|Comedy|Adventure|Family|Science Fiction,2/14/13,242,5.8,2013
0.9838049999999999,40000000,44907260,Grudge Match,113,Comedy,12/25/13,280,6.0,2013
0.976612,10900000,16505460,Belle,105,Drama,9/8/13,138,7.1,2013
0.9680340000000001,12000000,15008161,Machete Kills,107,Action|Crime|Thriller,9/12/13,399,5.2,2013
0.96795,28000000,97594140,Safe Haven,115,Romance,2/7/13,591,6.8,2013
0.9417110000000001,9500000,7800000,Bad Words,88,Comedy,9/6/13,227,6.2,2013
0.9394020000000001,15000000,19145732,The Bling Ring,90,Drama|Crime,6/12/13,714,5.3,2013
0.9379540000000001,11000000,3639345,Empire State,94,Action|Drama,9/3/13,157,5.0,2013
0.934716,23000000,15600000,Behind the Candelabra,118,Drama|Romance,5/26/13,209,6.6,2013
0.932599,78000000,248384621,Cloudy with a Chance of Meatballs 2,95,Animation|Family|Comedy,9/26/13,637,6.4,2013
0.9263899999999999,18000000,97505481,Blue Jasmine,98,Comedy|Drama,7/25/13,680,6.9,2013
0.9214379999999999,28000000,1021398,Third Person,137,Drama|Romance,9/9/13,146,5.6,2013
0.892454999999999,2500000,60141683,A Haunted House,86,Comedy|Horror,1/11/13,345,5.5,2013
0.890458,4800000,10337387,Only God Forgives,90,Drama|Thriller|Crime,5/30/13,562,5.3,2013
0.886993,30000000,63372757,Side Effects,106,Thriller|Crime|Drama,2/7/13,987,6.3,2013
0.8736879999999989,13500000,19255873,La migliore offerta,124,Drama|Romance|Crime|Mystery,1/1/13,389,7.7,2013
0.869067,30000000,27437881,The Incredible Burt Wonderstone,100,Comedy,3/14/13,587,5.2,2013
0.8646969999999989,10000000,21587700,Mud,130,Drama,5/1/13,739,6.9,2013
0.860381,16000000,318982,Adore,100,Drama,4/3/13,185,6.2,2013
0.859276,18000000,22309223,The Railway Man,116,Drama|History,12/26/13,181,6.6,2013
0.8444659999999989,56000000,19701164,Broken City,109,Thriller|Crime|Drama,1/18/13,438,5.7,2013
0.816581,80000000,126546518,Walking With Dinosaurs,87,Animation|Family|Adventure,12/18/13,92,5.0,2013
0.7996449999999989,2900000,74918,No One Lives,86,Horror|Thriller,3/9/13,83,5.3,2013
0.794369,8500000,9747,Welcome to the Punch,99,Action|Adventure|Crime,3/15/13,198,5.5,2013
0.787443,60000000,60052138,Beautiful Creatures,124,Fantasy|Drama|Romance,2/13/13,650,5.5,2013
0.784571,27220000,5496951,The Frozen Ground,105,Thriller|Crime,7/18/13,304,6.2,2013
0.782462,105000000,347434178,The Smurfs 2,105,Fantasy|Family|Comedy|Animation,7/30/13,498,5.5,2013
0.7794479999999989,16000000,5867686,The Immigrant,120,Drama|Romance,7/3/13,163,6.0,2013
0.774149,40000000,95020213,42,128,Drama,4/12/13,648,6.8,2013
0.765495,10000000,1585582,Lovelace,92,Drama,8/8/13,147,6.0,2013
0.7523270000000001,4600000,23198652,The Way Way Back,103,Comedy|Drama,6/6/13,490,7.1,2013
0.751379,28000000,8555008,The Fifth Estate,128,Drama|Thriller,10/11/13,231,5.6,2013
0.74452,25000000,6399,The Adventurer: The Curse of the Midas Box,99,Fantasy|Adventure|Family,12/5/13,49,5.2,2013
0.744185,25500000,2415472,Blood Ties,128,Thriller|Crime|Drama,8/22/13,125,5.8,2013
0.734349,120000000,415440673,The Wolverine,126,Action|Science Fiction|Adventure|Fantasy,7/23/13,2986,6.4,2013
0.733975,35000000,42930462,Snitch,112,Thriller|Drama,2/21/13,917,5.7,2013
0.732485,55000000,110000000,Free Birds,91,Animation|Comedy|Family,10/30/13,185,5.8,2013
0.724877,12000000,17654912,Nebraska,115,Drama|Adventure,9/21/13,400,7.3,2013
0.7232770000000001,20000000,78378744,Scary Movie 5,86,Comedy,4/11/13,532,4.6,2013
0.707968,25000000,2054941,Man of Tai Chi,105,Action|Drama,7/4/13,193,5.6,2013
0.7071970000000001,8500000,22456509,Baggage Claim,96,Comedy,9/27/13,65,5.8,2013
0.687654,25000000,74188937,August: Osage County,121,Comedy|Drama,12/26/13,307,6.8,2013
0.639506,3000000,11176469,Before Midnight,108,Romance|Drama,4/5/13,346,7.1,2013
0.625753,5000000,86362372,Paranormal Activity: The Marked Ones,84,Horror|Thriller,12/31/13,283,5.3,2013
0.598453,12000000,35931410,Jobs,128,Drama|History,8/16/13,908,6.0,2013
0.596009,3500000,25174316,Dark Skies,97,Science Fiction|Thriller|Horror,2/21/13,404,6.0,2013
0.592819,1000000,2963902,In a World...,93,Comedy,8/9/13,143,6.4,2013
0.58119,35000000,13785015,Paranoia,106,Drama|Thriller,8/14/13,238,5.6,2013
0.5641,5000000,1189612,Repentance,90,Horror|Thriller,1/20/13,18,4.8,2013
0.5441600000000001,22000000,15400000,Out of the Furnace,116,Thriller|Drama|Crime,12/6/13,469,6.4,2013
0.53635,1500000,3566225,The To Do List,104,Comedy|Romance,7/24/13,225,5.6,2013
0.522347,160000000,788679850,Fast & Furious 6,130,Action|Thriller|Crime,5/6/13,4368,6.6,2013
0.506169,20000000,16549477,Battle of the Year,110,Music|Drama,9/21/13,62,5.9,2013
0.47667299999999996,100000,444098,Upstream Color,96,Drama|Science Fiction,4/5/13,163,6.5,2013
0.45785699999999996,20000000,27187375,Khumba,85,Animation|Adventure|Family,7/18/13,51,5.8,2013
0.457768,10000000,30283,Jimmy P.,117,Drama,9/11/13,18,4.6,2013
0.44225600000000004,17500000,7018189,Black Nativity,93,Drama|Music,11/27/13,10,6.2,2013
0.412492,4000000,9221,The Sacrament,99,Mystery|Horror|Thriller,9/2/13,69,5.4,2013
0.387592,7000000,6147,Sweetwater,95,Western|Thriller,1/24/13,41,5.7,2013
0.381676,10000000,1034589,Phantom,99,Thriller,1/3/13,77,5.4,2013
0.364964,8000000,9630444,Wolf Creek 2,106,Horror|Thriller,8/30/13,81,5.6,2013
0.35986399999999996,18000000,7972967,Metallica: Through the Never,93,Music,9/25/13,53,6.6,2013
0.354271,70000000,18662027,Legends of Oz: Dorothy's Return,88,Animation|Music|Family,6/13/13,36,6.1,2013
0.341686,4900000,2159041,Austenland,97,Comedy|Romance,8/15/13,111,6.6,2013
0.33771,6500000,2401510,The East,116,Drama|Thriller,5/31/13,179,6.3,2013
0.332741,17000000,71625195,The Best Man Holiday,123,Comedy,11/15/13,78,7.0,2013
0.312975,33000000,9494789,The Young and Prodigious T.S. Spivet,105,Adventure|Drama|Family,10/16/13,157,6.7,2013
0.5102949999999989,250000,56825,The Canyons,99,Thriller|Drama,7/29/13,41,4.4,2013
0.296763,15,122,Make Your Move,110,Music,8/7/13,20,5.9,2013
0.295687,4000000,350006,The Face of Love,92,Drama|Romance,10/25/13,30,5.8,2013
0.273681,10000000,653651,Parkland,94,History|Drama|Thriller|Mystery,10/2/13,86,5.8,2013
0.238632,5000000,15179302,The Last Exorcism Part II,88,Horror|Thriller,2/28/13,145,4.5,2013
0.230595,6000000,1066471,What Maisie Knew,93,Drama,5/2/13,98,7.5,2013
0.229656,35000000,27330000,Mandela: Long Walk to Freedom,141,Drama|History,12/6/13,165,6.5,2013
0.22785100000000003,12000000,100129872,Philomena,98,Drama,11/1/13,360,7.4,2013
0.22277600000000003,10,11,Hross Ã­ oss,85,Drama|Romance|Comedy,8/30/13,11,6.5,2013
0.457265,15000000,21766271,Diana,113,Drama|Romance,9/19/13,122,5.0,2013
0.38455500000000004,7500000,1359910,Gimme Shelter,101,Drama,10/17/13,55,6.4,2013
0.367908,18000000,10501938,Getaway,90,Action|Crime,8/29/13,174,5.0,2013
0.171647,1052753,466088,On the Job,120,Action|Crime,5/23/13,23,5.9,2013
0.41151499999999996,3000000,1675381,Nothing Left to Fear,100,Horror,9/26/13,39,4.6,2013
0.0758669999999999,1200000,2861020,Home Run,114,Drama,4/19/13,19,6.5,2013
0.040858,58000000,44000000,The Internship,119,Comedy,6/7/13,1174,6.1,2013
0.010334999999999999,30000000,68129518,Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,131,War|Action,10/9/13,64,5.5,2013
6.095293,19000000,381109762,Back to the Future,116,Adventure|Comedy|Science Fiction|Family,7/3/85,3785,7.8,1985
2.834739,1000000,51525171,The Breakfast Club,97,Comedy|Drama,2/15/85,1139,7.6,1985
1.7536880000000001,20000000,18432000,Ladyhawke,121,Adventure|Fantasy,4/3/85,124,6.6,1985
1.7460630000000001,12305523,36230219,Mad Max Beyond Thunderdome,107,Action|Adventure|Drama|Science Fiction,6/29/85,428,5.8,1985
1.6239780000000001,30000000,152427960,A View to a Kill,131,Adventure|Action|Thriller,5/24/85,272,5.8,1985
1.613752,25000000,15502112,Legend,114,Action|Adventure|Fantasy|Romance,7/19/85,120,6.3,1985
1.596994,19000000,61389680,The Goonies,114,Adventure|Comedy|Family,6/6/85,870,7.2,1985
1.299275,3000000,29999213,A Nightmare on Elm Street Part 2: Freddy's Revenge,87,Horror,11/1/85,168,5.7,1985
1.1774280000000001,44000000,300400432,Rambo: First Blood Part II,96,Action|Adventure|Drama|Thriller|War,5/21/85,476,6.2,1985
1.168819,31000000,128499205,Out of Africa,161,Drama,12/10/85,128,6.7,1985
1.1499540000000001,31000000,300473716,Rocky IV,91,Drama,11/21/85,517,6.6,1985
1.034373,25000000,21288692,The Black Cauldron,80,Animation,7/24/85,114,6.2,1985
1.012186,15000000,146292009,The Color Purple,154,Drama,12/18/85,168,7.5,1985
0.8984110000000001,10000000,57500000,Commando,90,Action|Adventure|Thriller,10/3/85,391,6.3,1985
0.887605,12500000,238227,King Solomon's Mines,100,Action|Adventure|Comedy,3/20/85,50,4.9,1985
0.8766360000000001,4000000,14237000,The Return of the Living Dead,91,Comedy|Horror,5/15/85,104,7.1,1985
0.873551,12000000,68706993,Witness,113,Crime|Drama|Romance|Thriller,2/8/85,176,6.7,1985
0.717479,9000000,24922237,Fright Night,106,Horror|Thriller|Comedy,8/2/85,98,6.8,1985
0.7047800000000001,17900000,6948633,Red Sonja,89,Adventure|Fantasy|Action,4/9/85,100,5.2,1985
0.689416,3500000,34000000,Day of the Dead,102,Horror|Science Fiction,7/19/85,91,6.7,1985
0.688022,15000000,14643997,Clue: The Movie,94,Comedy|Thriller|Crime|Mystery,12/13/85,202,7.1,1985
0.662175,2200000,21930418,Friday the 13th: A New Beginning,92,Horror|Thriller,3/22/85,82,5.2,1985
0.657238,50000000,23717291,Santa Claus: The Movie,108,Adventure|Comedy|Fantasy|Science Fiction|Family,10/29/85,26,5.9,1985
0.617698,15000000,10631333,The Purple Rose of Cairo,82,Fantasy|Comedy|Romance,3/1/85,99,7.0,1985
0.587272999999999,25000000,96773200,The Jewel of the Nile,106,Action|Adventure|Comedy|Romance,12/4/85,135,6.1,1985
0.536718,900000,2023414,Re-Animator,86,Science Fiction|Comedy|Horror,10/18/85,98,6.9,1985
0.5129,9000000,20518905,Porky's Revenge,92,Comedy,3/22/85,21,4.4,1985
0.458359,4500000,10609321,After Hours,97,Comedy|Thriller|Drama,9/13/85,98,7.0,1985
0.427104,6000000,40940662,Pee-wee's Big Adventure,90,Adventure|Comedy|Family,7/26/85,102,6.5,1985
0.38403699999999996,20000000,45833132,Brewster's Millions,97,Comedy,5/22/85,55,6.5,1985
0.28084699999999996,5000000,27400000,Desperately Seeking Susan,104,Drama|Action|Comedy|Romance,3/29/85,38,6.2,1985
0.252673999999999,9000000,7936012,Runaway Train,111,Action|Thriller,11/15/85,48,6.6,1985
0.229931,25000000,11137801,Return to Oz,113,Adventure|Fantasy|Science Fiction|Family,6/21/85,50,6.0,1985
0.214009,5000000,502758,Mishima: A Life in Four Chapters,121,Drama,5/15/85,11,6.3,1985
0.208914,3200000,10000000,Once Bitten,94,Horror|Comedy|Romance,11/15/85,32,5.5,1985
0.592905,10000000,25754284,The Last Dragon,108,Action|Adventure|Comedy|Drama,3/22/85,31,6.8,1985
0.150168,25000000,9873044,Explorers,109,Adventure|Family|Fantasy|Romance|Science Fiction,7/12/85,77,6.1,1985
0.135989,19000000,12918858,Perfect,115,Drama|Romance,6/7/85,13,4.3,1985
0.132713,114,6700000,Into the Night,115,Comedy|Drama|Thriller,2/15/85,24,6.1,1985
0.112015,860000,2451545,My Beautiful Laundrette,97,Drama,9/7/85,23,6.2,1985
0.215817,2410000,10755447,Missing in Action 2: The Beginning,100,Action|Adventure|War,3/1/85,30,5.0,1985
5.939927,150000000,895921036,Harry Potter and the Goblet of Fire,157,Adventure|Fantasy|Family,11/5/05,3406,7.3,2005
5.400826,150000000,374218673,Batman Begins,140,Action|Crime|Drama,6/14/05,4914,7.3,2005
3.6287260000000003,180000000,748806957,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",143,Adventure|Family|Fantasy,12/7/05,1402,6.5,2005
3.6171059999999997,54000000,132511035,V for Vendetta,132,Action|Thriller|Fantasy,12/11/05,2670,7.6,2005
3.520836,40000000,158733820,Sin City,124,Action|Thriller|Crime,3/31/05,1691,7.1,2005
3.508379,150000000,474968763,Charlie and the Chocolate Factory,115,Adventure|Comedy|Family|Fantasy,7/9/05,1826,6.5,2005
3.4575370000000003,113000000,850000000,Star Wars: Episode III - Revenge of the Sith,140,Science Fiction|Adventure|Action,5/17/05,2629,7.0,2005
3.087036,50000000,104478416,The Hitchhiker's Guide to the Galaxy,109,Adventure|Comedy|Family|Science Fiction,1/15/05,780,6.6,2005
2.6233459999999997,126000000,162949164,The Island,136,Action|Thriller|Science Fiction|Adventure,7/20/05,1027,6.4,2005
2.444998,75000000,532680671,Madagascar,86,Family|Animation,5/25/05,2107,6.4,2005
2.368513,100000000,330579719,Fantastic Four,106,Action|Adventure|Fantasy|Science Fiction,7/7/05,1715,5.6,2005
2.26533,100000000,230427240,Constantine,121,Drama|Fantasy|Horror,2/15/05,1049,6.5,2005
2.248624,40000000,285176741,Wedding Crashers,119,Comedy|Romance,7/14/05,795,6.3,2005
2.220063,62000000,52304001,Ã†on Flux,93,Action|Science Fiction,11/30/05,408,5.3,2005
2.07205,56000000,113006880,The Pacifier,95,Action|Comedy|Drama|Family|Thriller,3/4/05,493,5.8,2005
1.8447310000000001,132000000,591739379,War of the Worlds,116,Adventure|Thriller|Science Fiction,6/28/05,1238,5.9,2005
1.8131279999999999,85000000,162242962,Memoirs of a Geisha,145,Drama|History|Romance,12/6/05,409,7.1,2005
1.78595,26000000,109449237,The 40 Year Old Virgin,116,Comedy|Romance,8/11/05,1236,6.2,2005
1.7663970000000002,150000000,314432665,Chicken Little,81,Animation|Family|Comedy,11/4/05,542,5.6,2005
1.7264700000000002,70000000,368100420,Hitch,118,Comedy|Drama|Romance,2/10/05,1010,6.3,2005
1.6998220000000002,32000000,85167639,Transporter 2,87,Action|Thriller|Crime,8/2/05,677,6.1,2005
1.610259,25000000,122489822,Nanny McPhee,97,Fantasy|Comedy|Family,10/21/05,355,6.1,2005
1.592578,130000000,211643158,Kingdom of Heaven,144,Drama|Action|Adventure|History|War,5/3/05,677,6.4,2005
1.513147,43000000,154749918,Monster-in-Law,101,Comedy,5/13/05,240,5.7,2005
1.508329,207000000,550000000,King Kong,187,Adventure|Drama|Action,12/14/05,1289,6.4,2005
1.497085,53000000,95226116,Be Cool,118,Comedy|Crime,3/4/05,170,5.3,2005
1.496807,50000000,44434439,Into the Blue,110,Action|Thriller|Adventure|Crime,9/30/05,289,5.9,2005
1.4808540000000001,28000000,121147947,Pride & Prejudice,128,Drama|Romance,9/16/05,749,7.6,2005
1.4756040000000001,14000000,178043761,Brokeback Mountain,134,Drama|Romance,9/2/05,780,7.2,2005
1.464718,75000000,260696994,Robots,91,Animation|Comedy|Family|Science Fiction,3/11/05,858,5.9,2005
1.4055879999999898,87000000,71073932,xXx: State of the Union,101,Action|Crime|Adventure,4/27/05,292,4.8,2005
1.351718,25000000,39053061,The Sisterhood of the Traveling Pants,119,Drama|Comedy,6/1/05,195,6.3,2005
1.330824,110000000,478207520,Mr. & Mrs. Smith,120,Action|Comedy|Drama|Thriller,6/7/05,1750,6.5,2005
1.310993,75000000,142400065,The Legend of Zorro,129,Action|Adventure|Drama|Western,10/24/05,592,5.8,2005
1.274645,42000000,24127895,Lord of War,122,Crime|Drama|Thriller,9/16/05,822,6.9,2005
1.273393,65000000,64321501,Zathura: A Space Adventure,101,Family|Fantasy|Science Fiction|Adventure,11/6/05,389,5.9,2005
1.270018,43000000,56681566,Elektra,97,Action,1/13/05,329,5.0,2005
1.265401,40000000,117195061,Corpse Bride,77,Romance|Fantasy|Animation|Music,9/9/05,1022,7.0,2005
1.212451,30000000,192452832,The Curse of the Were-Rabbit,85,Adventure|Animation|Comedy|Family,9/4/05,373,6.6,2005
1.210683,70000000,88933562,Rumor Has It...,97,Comedy,12/23/05,181,5.2,2005
1.200307,29000000,21126225,The Jacket,103,Drama|Mystery|Thriller|Fantasy,3/4/05,219,6.6,2005
1.148377,72000000,96889998,Jarhead,125,Drama|War,11/4/05,448,6.4,2005
1.110148,39000000,38869464,Serenity,119,Science Fiction|Action|Adventure|Thriller,8/25/05,814,7.3,2005
1.107734,4000000,152925093,Saw II,92,Horror,10/28/05,617,6.2,2005
1.1028360000000001,58000000,102854431,Just Like Heaven,95,Comedy|Fantasy|Romance,9/16/05,304,6.5,2005
1.094959,50000000,66002004,Herbie Fully Loaded,101,Comedy|Family|Adventure|Fantasy|Romance,6/18/05,294,5.2,2005
1.08379,57000000,52034889,Elizabethtown,123,Comedy|Drama|Romance,9/3/05,192,6.0,2005
1.0754270000000001,45000000,92374674,Four Brothers,109,Action|Crime,8/11/05,379,6.6,2005
1.056592,4800000,80578934,Hostel,94,Horror,1/6/05,448,5.7,2005
1.05364,15000000,15785148,Kiss Kiss Bang Bang,103,Action|Comedy|Crime|Mystery,2/12/05,527,7.1,2005
1.053307,88000000,108539911,Cinderella Man,144,Romance|Drama|History,6/2/05,370,7.0,2005
1.051177,15000000,85306374,Match Point,124,Drama|Thriller|Crime|Romance,5/12/05,620,7.1,2005
1.048193,15000000,51053787,Hoodwinked!,80,Animation|Comedy|Family,12/16/05,288,6.0,2005
1.045798,25000000,122644820,Hide and Seek,101,Horror|Mystery|Thriller,1/27/05,240,6.2,2005
1.014707,85000000,131426169,Bewitched,102,Comedy|Fantasy|Romance,6/21/05,262,4.9,2005
1.001465,60000000,55987321,Doom,100,Action|Adventure|Science Fiction|Thriller|Horror,10/20/05,321,4.9,2005
0.982784,60000000,129181830,Cheaper by the Dozen 2,94,Adventure|Comedy|Family,12/21/05,285,5.8,2005
0.9568469999999999,30000000,50451307,Fever Pitch,103,Comedy|Drama|Romance,4/6/05,112,5.7,2005
0.9481700000000001,30000000,58405313,Must Love Dogs,98,Comedy|Romance,7/21/05,80,6.0,2005
0.9184760000000001,20000000,7535331,Proof,100,Drama|Mystery,9/5/05,88,6.1,2005
0.906223,80000000,162944923,The Interpreter,128,Action,4/4/05,197,6.2,2005
0.8999440000000001,88000000,105316267,The Brothers Grimm,118,Adventure|Fantasy|Action|Comedy|Thriller,8/25/05,451,5.4,2005
0.8938790000000001,30000000,18618284,An Unfinished Life,108,Drama,9/9/05,82,6.9,2005
0.887848,52000000,77944725,Hostage,113,Mystery|Drama|Thriller|Crime,3/9/05,280,6.0,2005
0.885834,50000000,110803676,The Dukes of Hazzard,104,Action|Adventure|Comedy,8/5/05,185,5.2,2005
0.869394,70000000,130358911,Munich,164,Drama|Action|History|Thriller,12/22/05,382,6.7,2005
0.857834,19000000,144216468,The Exorcism of Emily Rose,122,Crime|Drama|Horror|Thriller,9/9/05,323,6.2,2005
0.8529690000000001,6500000,24793509,Thank You for Smoking,92,Comedy|Drama,9/5/05,341,7.1,2005
0.839023,22000000,22400154,Deuce Bigalow: European Gigolo,83,Comedy,8/6/05,118,4.8,2005
0.835676,50000000,94000000,Syriana,128,Drama|Thriller,11/23/05,245,6.0,2005
0.8267700000000001,22000000,57479076,Derailed,108,Drama|Thriller,11/11/05,173,6.2,2005
0.8265680000000001,50000000,42093706,Oliver Twist,130,Crime|Drama|Family,9/23/05,143,6.6,2005
0.8248690000000001,43000000,91974818,The Skeleton Key,104,Drama|Horror|Mystery|Thriller,7/29/05,289,6.3,2005
0.79295,12000000,10289,Chaos,106,Drama|Action|Crime,1/17/05,162,6.3,2005
0.786786,30000000,93772522,Racing Stripes,102,Comedy,1/6/05,80,5.1,2005
0.784909,7000000,54600000,"Good Night, and Good Luck.",93,Drama|History,9/16/05,154,6.4,2005
0.7756770000000001,30000000,76669806,Coach Carter,136,Drama,1/14/05,272,7.3,2005
0.7739010000000001,32000000,60740827,A History of Violence,96,Drama|Thriller|Crime,9/23/05,403,6.7,2005
0.773231,19000000,108047131,The Amityville Horror,90,Horror|Thriller|Drama,4/15/05,293,6.0,2005
0.767076,100000000,202026112,Fun with Dick and Jane,90,Comedy,12/21/05,363,5.9,2005
0.743639,45000000,50871113,Unleashed,103,Action|Crime,2/2/05,279,6.5,2005
0.738384,45000000,16809014,Rebound,103,Comedy|Family,7/1/05,52,5.5,2005
0.737768,35000000,68915888,Guess Who,105,Comedy|Romance,3/25/05,139,5.4,2005
0.733587,169000,18564702,Keeping Mum,103,Comedy,12/2/05,73,6.5,2005
0.726858,35000000,30526509,Two for the Money,122,Comedy|Crime|Drama|Thriller,10/7/05,78,5.9,2005
0.722961,2000000,5967038,Harsh Times,120,Crime|Drama|Thriller|Action,9/11/05,85,6.0,2005
0.7195020000000001,55000000,223387299,Flightplan,98,Thriller|Drama|Mystery,9/22/05,427,6.0,2005
0.718616,30000000,35294470,Assault on Precinct 13,109,Thriller,1/19/05,160,5.9,2005
0.7092350000000001,10000000,45742101,Broken Flowers,105,Comedy|Drama|Mystery|Romance,5/17/05,182,6.7,2005
0.707056,20000000,12482775,The Weather Man,101,Comedy|Drama,10/20/05,147,5.7,2005
0.699883,1000000,27762648,Wolf Creek,99,Horror|Thriller,1/1/05,126,5.8,2005
0.694404,15000000,46770602,Land of the Dead,93,Horror,6/24/05,171,5.8,2005
0.681157,28000000,186438883,Walk the Line,136,Drama|Music|Romance,9/13/05,415,7.0,2005
0.665701,30000000,42886719,A Lot Like Love,107,Comedy,4/22/05,192,6.5,2005
0.6646880000000001,40000000,46442528,Get Rich or Die Tryin',117,Drama,11/9/05,121,6.5,2005
0.663860999999999,45000000,56070433,Kicking & Screaming,95,Romance|Comedy|Family,5/13/05,102,5.8,2005
0.663397999999999,4000000,866999,MirrorMask,101,Adventure|Fantasy|Drama|Science Fiction|Family,1/25/05,44,6.5,2005
0.661616,35000000,19294901,Cursed,97,Horror|Comedy,2/24/05,75,5.0,2005
0.661473,50000000,8342132,Stay,99,Mystery|Thriller|Drama,9/24/05,162,6.4,2005
0.643145,25000000,27645491,Ice Princess,98,Comedy,3/17/05,96,5.8,2005
0.636922,82000000,190320568,The Longest Yard,113,Comedy|Drama,5/19/05,443,6.2,2005
0.635843,3000000,18637690,Waiting...,94,Comedy,10/7/05,108,6.0,2005
